"Carpeta","Archivo","Año referenciado","Periodo (creación/realización/archivo)","Personas e instituciones","Resumen académico"
"Cap 2 - Historia","Vich - La violencia, la dictadura y la globalización. Arte y política en el Perú contemporáneo.md","1980-2009 (violencia política, dictadura fujimorista y posconflicto)","Ensayo / capítulo de libro académico, c. 2013-2015","Víctor Vich; Eduardo Tokeshi; Colectivo Sociedad Civil; Natalia Iguíñiz; Sandro Venturo; Piero Quijano; Luz Letts; Víctor Delfín; Miguel Cordero; Jaime Higa; Herbert Rodríguez; Claudia Martínez; Santiago Quintanilla; Rudolph Castro; Felipe López; Gustavo Buntinx","Víctor Vich propone una lectura desde la crítica cultural del arte peruano contemporáneo, sosteniendo que, frente al discurso triunfalista del crecimiento económico, un sector de artistas sigue nombrando al país a partir de sus heridas históricas. Estructura el ensayo en torno a tres acontecimientos: la violencia política, el autoritarismo corrupto del fujimontesinismo y la globalización neoliberal. Apoyándose en Žižek, Hall, Jameson, Foucault y Badiou, entiende lo simbólico no como reflejo sino como soporte de la realidad y campo de batalla donde se disputan sentidos de ciudadanía. Analiza obras emblemáticas: 'Bandera VIII' (2000) de Eduardo Tokeshi, leída como 'la patria en cuidados intensivos'; 'Lava la bandera' del Colectivo Sociedad Civil; la instalación 'Patria' de Natalia Iguíñiz y Sandro Venturo; el afiche censurado de Piero Quijano sobre La Cantuta e Iwo Jima; 'El azar como destino' de Luz Letts; 'El hermoso general' de Víctor Delfín; el saco militar de Miguel Cordero; y las serigrafías de César Vallejo de Jaime Higa sobre posmodernismo y cultura de masas. En una segunda sección sobre memoria generacional examina a artistas nacidos en los ochenta que 'traducen' la violencia con lenguajes heredados de la infancia: la serie 'Invisible' de Claudia Martínez, el trabajo de archivo y cómic de Santiago Quintanilla, los juguetes siniestros (Lego, Playmobil) de Rudolph Castro y las fotografías de nichos ayacuchanos de Felipe López. Su aporte es articular teoría psicoanalítica y poscolonial con un corpus visual peruano, mostrando el arte crítico como agente que interrumpe la ficción neoliberal y recompone la comunidad desde el orden simbólico."
"Cap 2 - Historia","Vidarte - Exhibiciones y adquisiciones para la construcción de narrativas en la historia del arte contemporáneo peruano.md","2015-2023","Ensayo curatorial de catálogo, 2023","Giuliana Vidarte; ICPNA; Natalia Iguíñiz; Carlos García Montero; Venuca Evanán; Nereida Apaza; Gloria Quispe; Cristina Flores; Antonio Paucar; Andrés Argüelles Vigo; Carolina Estrada; Santiago Yahuarcani; Ana de Orbegoso","Giuliana Vidarte reflexiona sobre la exposición 'Miradas contemporáneas. Nuevas adquisiciones en la colección ICPNA (2015-2023)', presentada en el Espacio Juan Pardo Heeren del ICPNA de Lima entre agosto y septiembre de 2023. Su argumento central es que las exhibiciones y adquisiciones institucionales son dispositivos para la construcción de narrativas y memoria crítica en la historia del arte contemporáneo peruano: una colección formada a partir de obras que fueron parte de la propia programación expositiva constituye un testimonio de los modos de creación y conserva la memoria de la historia de las exposiciones en el país. Parte de dos ganadoras del Premio ICPNA de Arte Contemporáneo, Venuca Evanán y Nereida Apaza, para introducir cómo el arte contribuye a pensar la realidad mediante reflexiones colectivas sobre violencia de género, identidad y nación. Describe los cinco ejes curatoriales de la muestra —revalorando intimidades, discursos críticos, develando entornos, reinterpretar tradiciones y estéticas disímiles— y analiza diálogos entre obras: el cuerpo y la caja torácica en Gloria Quispe, Cristina Flores y Antonio Paucar; la crítica a la representación colonial y republicana en Andrés Argüelles Vigo y Carolina Estrada/Teodoro Ramírez; el paisaje y la crisis medioambiental amazónica en Silvia Westphalen y Nicole Franchy; la reinterpretación de saberes ancestrales en Santiago Yahuarcani y Ana de Orbegoso. Destaca que las fichas incorporan citas de textos curatoriales previos, nutriendo la exposición del archivo documental institucional. Concluye que estos conjuntos abren líneas múltiples de lectura y afirman el valor del esfuerzo colectivo de gestores, curadores e investigadores en la formación de colecciones y en la escritura de la historia del arte peruano reciente."
"Cap 2 - Historia","Villacorta - La colección Hochschild.md","1980-2016 (con énfasis en el arte peruano desde 2000)","Ensayo de catálogo de colección, c. 2016","Jorge Villacorta Chávez; Eduardo y Mariana Hochschild; Octavio Zaya; Luis Pérez Oramas; Giancarlo Scaglia; Fernando Bryce; Teresa Burga; Tilsa Tsuchiya; Jorge Eduardo Eielson; Regina Aprijaskis; MALI; MoMA; Tate Modern","Jorge Villacorta analiza la Colección Hochschild como caso paradigmático del coleccionismo privado de arte contemporáneo peruano, sosteniendo que todo desarrollo artístico notable requiere un coleccionismo a la altura de su ambición, junto con crítica y testimonio histórico escrito. El coleccionista, figura clave de todo sistema artístico moderno, opera a la vez como catalizador de la escena y motor del mercado. Iniciada en 2009 por Eduardo y Mariana Hochschild, la colección se distingue por seguir la dinámica actual del sistema de las artes visuales en un medio que careció de coleccionismo corporativo sostenido, escasa crítica periodística y pocas publicaciones especializadas —una 'orfandad' de los artistas. Villacorta subraya que los Hochschild rompieron el molde del coleccionismo centrado en el arte moderno al adquirir netamente arte contemporáneo con asesoramiento profesional (Luis Pérez Oramas, Giancarlo Scaglia) en ausencia de una historiografía orgánica del arte peruano desde 1980. Contextualiza el aislamiento económico y la violencia de los años ochenta y noventa que invisibilizaron a dos generaciones de artistas, y el dinamismo que trajeron la Bienal Iberoamericana de Lima (1997) y el Festival de Video/Arte Electrónico (1998). Comenta la selección de Octavio Zaya para 'Próxima parada' y la tríada Aprijaskis-Eielson-Burga como artistas que escapan al arte moderno local e inauguran lo contemporáneo. Ejemplifica el 'punto ciego' del coleccionista limeño con 'Atlas Perú' de Fernando Bryce, vendido al exterior, y aborda la tensión entre relevancia cultural nacional y reconocimiento del mercado internacional. Cita cimientos modernos (Sabogal, Szyszlo, Tsuchiya) y fortalezas en escultura, instalación y fotografía (Chambi, Testino, Martinat, Damiani), afirmando que la colección materializa una visión cabal del arte peruano contemporáneo."
"Cap 2 - Historia","Villacorta - Un arte cuestionador. De Dadá a La Cantuta [Quehacer 102, pdf pp. 96-105].md","1916-1996 (vanguardias históricas y arte peruano 1979-1995)","Artículo de revista (Quehacer 102, DESCO), c. 1996","Jorge Villacorta; Francisco Mariotti; Herbert Rodríguez; Ricardo Wiesse; Eduardo Villanes; Hugo Salazar del Alcázar; E.P.S. Huayco; Grupo Paréntesis; Los Bestias; Carpa Teatro del Puente Santa Rosa; Sendero Luminoso","En este artículo para la revista Quehacer (DESCO), dedicado in memoriam a Hugo Salazar del Alcázar, Jorge Villacorta traza una genealogía del arte peruano contestatario que la generación más joven de artistas visuales estaría redescubriendo como una tradición alternativa o 'canon no-oficial', paralelo al aceptado. Su tesis vincula esa tradición local con las vanguardias históricas internacionales: la deuda con Dadá (Zúrich, 1916) como rechazo crítico de la civilización occidental tras la carnicería bélica, el manifiesto como obra del futurismo, y el constructivismo ruso con su noción de arte como agit-prop. Aplica ese marco a la 'movida barranquina' de fines de los años setenta, primera generación ligada a una cultura juvenil limeña irreverente y a los medios masivos, donde grupos como Paréntesis y Huayco entendieron la creación como provocación y enfrentamiento; destaca la serigrafía enseñada por Mariotti y la salida de Huayco de la galería hacia el kilómetro 54 de la Panamericana Sur. Narra luego cómo la violencia de Sendero Luminoso desde 1980, el fracaso de Izquierda Unida y la crisis marcaron el clima cultural: la exposición de Artistas Visuales Asociados (1983) y 'Por el Derecho a la Vida' (1985). Analiza la escena subterránea y la Carpa Teatro del Puente Santa Rosa (1986), con Los Bestias y el fanzine, y el proyecto solitario Arte Vida de Herbert Rodríguez en San Marcos entre 1986 y 1992. Concluye con la respuesta ética ante el caso La Cantuta: la exposición de Eduardo Villanes con cajas de leche Gloria (1994) y la acción ambiental de Ricardo Wiesse con flores de cantuta en Cieneguilla (1995), afirmando un arte que asume responsabilidades éticas frente a los desaparecidos."
"Cap 2 - Historia","Villacorta y Del Valle - Incertidumbre y certezas en el arte peruano reciente. Imaginarios de Lima en transformación 1980-2006 [Post-Ilusiones].txt","1919-2006 (con eje central 1980-2006)","Ensayo de libro/catálogo (Post-Ilusiones), c. 2007","Jorge Villacorta Chávez; Augusto del Valle Cárdenas; José Sabogal; Juan Acha; Marta Traba; Fernando de Szyszlo; Jorge Eduardo Eielson; Emilio Rodríguez Larraín; E.P.S. Huayco; Escuela Nacional de Bellas Artes; IAC; Agrupación Espacio","Jorge Villacorta y Augusto del Valle proponen un ensayo panorámico sobre el arte peruano reciente que lee la transformación de los imaginarios de Lima entre 1980 y 2006 a partir de una tesis de fondo: en el Perú la academia y sus modelos artísticos comenzaron tarde e hicieron crisis temprano. Recorren la fundación de la Escuela Nacional de Bellas Artes (1919), la retorización del indigenismo de Sabogal como vanguardia institucionalizada, el rol del IAC (1955-1972) en la difusión del arte 'culto' y su negociación con modelos norteamericanos, y la tensión entre 'alta' y 'baja' cultura heredada de la intelligentsia marxista tras la Revolución cubana. Interpretan el populismo cultural del gobierno militar (Velasco y Morales Bermúdez), el premio a López Antay (1975) y el receso de Bellas Artes (1977) como síntomas del agotamiento de una visión del arte, frente al modelo pedagógico expresivo-trascendente de Winternitz en la PUCP. El eje del texto es la categoría de no-objetualismo de Juan Acha, que articulan en dos oleadas: un primer no-objetualismo utópico de izquierda (E.P.S. Huayco) y un segundo, ligado a la Movida Subterránea y a la Carpa Teatro del Puente Santa Rosa (1986). Analizan la precariedad de los años ochenta bajo la violencia y la crisis del primer gobierno de García, el neoliberalismo autocrático fujimorista como silenciador del arte crítico y productor de espectáculo, y la centralidad creciente de la fotografía, el video y el arte electrónico desde las bienales de Lima (1997) y el Festival de Video (1998). Concluyen con el tránsito del no-objetualismo político al poético y con la 'choledad digital' y la globalización del imaginario como horizonte contemporáneo."
"Cap 2 - Historia","Villegas_Fernando_La_relacion_entre_arte.pdf","1920-1976 (con proyecciones hasta 2013)","Artículo académico, 2013 (Revista de Historiografía, N.º 19)","Fernando Villegas; José Sabogal; Joaquín López Antay; José Carlos Mariátegui; Fernando de Szyszlo; Carlos Quízpez Asín; Instituto de Arte Peruano; Amauta; ASPAP; Juan Velasco Alvarado; Universidad Complutense de Madrid; Néstor García Canclini","Artículo de Fernando Villegas (Universidad Complutense de Madrid), publicado en la Revista de Historiografía N.º 19 (2013, pp. 75-87), que rastrea la evolución de los enfoques ideológicos sobre el arte popular peruano vinculando arte y política en dos momentos clave. El primero es el proyecto mestizo de José Sabogal en los años veinte: tras su viaje a México (1923) y en sintonía con la búsqueda de peruanidad de Mariátegui y la revista Amauta, Sabogal revaloriza mates burilados, queros y retablos como productos mestizos, fusión de lo indígena precolombino y lo virreinal hispano. Desde el Instituto de Arte Peruano (1931) su grupo estudia la cerámica precolombina, el color y las artes populares, legitimando estos objetos por su origen indígena pero desplazando al artista popular como creador (los pintores urbanos se autoproclaman sus 'descubridores'). El segundo momento es la polémica de 1975-1976, cuando el gobierno militar de Velasco otorgó el Premio Nacional de Cultura al retablista ayacuchano Joaquín López Antay; la ASPAP y artistas académicos lo descalificaron como 'artesano', reproduciendo la jerarquía social y racial limeña. Villegas argumenta que ambos episodios responden a gobiernos autoritarios que legitimaron el arte popular para oponerse a la oligarquía limeña, y que el criterio de validación siempre fue estético-cronológico, ignorando el proceso histórico. El marco conceptual moviliza a Mariátegui, a Clifford (apropiación de objetos de otras culturas) y a García Canclini (descontextualización). Su aporte es evidenciar la ausencia del artista popular como sujeto de su propia obra y la carga étnica y de clase que desnaturaliza el proceso creativo andino en el circuito artístico peruano."
"Cap 2 - Historia","canepa_kg_2006_p132-167.pdf","1970-2006 (con referencias históricas desde el siglo XIX)","Capítulo de libro, 2006","Giuliana Borea Labarthe; Gisela Cánepa Koch (ed.); Sandra Gamarra (LiMAC); Instituto de Arte Contemporáneo (IAC); Fernando de Szyszlo; Gerardo Chávez; Mario Vargas Llosa; Ramiro Llona; Instituto Nacional de Cultura; ICOM; Museo de la Nación; Museo Nacional de la Cultura Peruana; Alfonso Castrillón","Capítulo de Giuliana Borea Labarthe ('Museos y esfera pública: espacio, discursos y prácticas. Reflexiones en torno a la ciudad de Lima') incluido en el volumen editado por Gisela Cánepa Koch, 'Mirando la esfera pública desde la cultura en el Perú' (2006). Partiendo de las nociones de esfera pública (Habermas), cultura pública (Appadurai) y de la nueva museología surgida de las crisis de los años 70-80 (Mesa de Santiago 1972, redefinición del ICOM 1974, ecomuseos), Borea concibe el museo como contenedor y contenido, plataforma y discurso, esfera de poder y arena de disputa por la representación. Analiza tres casos limeños. Primero, el posicionamiento urbano de los museos: mediante una encuesta a transeúntes y taxistas muestra que solo el Museo de la Nación y el Museo de Arte de Lima son hitos reconocidos, mientras la mayoría oscila entre lugar simbólico y lugar anónimo por la falta de señalización y de alianzas municipales. Segundo, la polémica de 2006 por el proyecto del Museo de Arte Contemporáneo (MAC) del IAC, detonada por el intento de nombrarlo 'Fernando de Szyszlo': reconstruye siete momentos del debate mediático (comunicados de artistas, la columna 'Escaramuzas en Liliput' de Vargas Llosa), la falta de plan museológico y de diálogo con artistas donantes y con Barranco, y destaca la contrapropuesta crítica LiMAC de Sandra Gamarra frente al silencio del INC. Tercero, compara las puestas en escena sobre peruanidad y diversidad de cinco museos (Cultura Peruana, de la Nación, Etnográfico, Inmigración Japonesa, MNAAHP), evidenciando discursos lejanos, fragmentados y ahistóricos en los grandes museos nacionales frente a autorrepresentaciones más políticas en los pequeños. Cierra con Castrillón: Lima como escenario de emplazamiento, no de reflexión."
"Cap 2 - Historia","mac-proyecto-2008.md","2008 (exposición feb.–mar. 2008; con historia del sitio desde 1944)","Catálogo de exposición, mayo 2008 (Instituto de Arte Contemporáneo — MAC-Lima; OCR)","Jorge Villacorta; Miguel Zegarra (curadores); Instituto de Arte Contemporáneo (IAC); MAC-Lima; Giuliana Borea; George Gruenberg; Ricardo Ramón Jarne; José Carlos Martinat; Ishmael Randall Weeks; Elena Damiani; Sergio Abugattás; Raura Oblitas","Catálogo de la exposición «La Construcción del Lugar Común» (MAC-Lima, 5 de febrero–30 de marzo de 2008), editado por el Instituto de Arte Contemporáneo (IAC) y curado por Jorge Villacorta y Miguel Zegarra. Documenta una intervención colectiva de quince artistas peruanos emergentes —Sergio Abugattás, Miguel Andrade, Víctor Castro, Elena Damiani, Giuseppe De Bernardi, Nicole Franchy, Alejandro Jaime, Manuel Larrea, Martín Jiménez Paz, Christians Luna, José Carlos Martinat, José Miyashiro, Raura Oblitas, Ishmael Randall Weeks e Iliana Scheggia— que ocuparon el edificio del Museo de Arte Contemporáneo de Lima cuando aún estaba a medio construir. La muestra convirtió la arquitectura inconclusa y su entorno (el parque de la antigua «laguna» de Barranco) en soporte y tema: las obras tematizan la construcción/destrucción, el paisaje, la memoria del sitio y la disputa pública por el museo, cuyo proceso estuvo marcado por conflictos municipales y un intento de clausura respondido con el gesto «CLAUSURADO = INAUGURADO». El catálogo reúne textos institucionales (George Gruenberg, presidente del IAC), una pieza literaria de Ricardo Ramón Jarne («La maldición de la laguna»), un ensayo antropológico de Giuliana Borea sobre la construcción del lugar y el «lugar común» en la esfera pública (apoyado en Augé, Appadurai, Certeau y Casey), el texto curatorial de Villacorta y Zegarra, y los statements de cada artista. Como fuente histórica documenta un episodio clave de institucionalización del arte contemporáneo en Lima —la génesis del MAC— y las prácticas site-specific, de crítica institucional y de intervención en el espacio público de una generación emergente peruana de fines de la década de 2000."
"Cap 2 - Historia","sura.md","mediados de la década de 1960 a 2013 (arte contemporáneo peruano)","Catálogo de colección museística, 2013","Sharon Lerner (ed.); Museo de Arte de Lima (MALI); Grupo SURA; Mirko Lauer; E.P.S. Huayco; Charo Noriega; Ramiro Llona; Flavia Gandolfo; Armando Andrade Tudela; Ricardo Wiesse; Eduardo Villanes; Miguel A. López; Rodrigo Quijano","Catálogo de la colección de arte contemporáneo del Museo de Arte de Lima (MALI), editado por la curadora Sharon Lerner y publicado con el patrocinio del grupo SURA. El volumen traza los derroteros del arte peruano reciente a partir del acervo del museo, sin pretender definir un 'arte peruano' esencial. La colección se articula bajo dos principios: identificar momentos de ruptura en la producción artística de fines del siglo XX y perfilar la producción reciente mediante ejes temáticos comunes. El ensayo central de Lerner establece como punto de partida mediados de la década de 1960 (grupos de vanguardia ligados al Pop y al no-objetualismo) y sitúa el verdadero cambio de paradigma a fines de los setenta, tras las reformas del Gobierno Militar, cuando —según la célebre frase de Mirko Lauer para la muestra Arte al paso del colectivo E.P.S. Huayco (1980)— 'en el Perú hoy solo lo popular es moderno'. Analiza la irrupción de la migración interna, el conflicto armado interno, el autogolpe de Fujimori (1992) y la virtual desaparición de la esfera pública, así como la Bienal Iberoamericana de Lima (1997) como puesta al día forzada y descontextualizada. El catálogo se organiza en núcleos temáticos: modernidad popular y transformación de Lima, f(r)icciones cosmopolitas, reconsideración del pasado y configuración del Perú, sistema artístico y utopías museales, desplazamientos, y signos de violencia, resistencia y memoria. Incluye obras de Charo Noriega, Ramiro Llona, Flavia Gandolfo, Armando Andrade Tudela, Herman Schwarz, Ricardo Wiesse y Eduardo Villanes, entre otros, y textos críticos complementarios. Su aporte es consolidar un relato historiográfico y crítico del arte contemporáneo peruano desde una institución museal."
"Cap 2 - Historia/Arte al Paso 2011","Arte al Paso - Texto Investigación.md","Fines de los años 1960 – 2010 (con foco en las décadas de 1970-2000 y el conflicto armado interno 1980-2000)","Ensayo curatorial de catálogo (exposición Arte al paso, Pinacoteca do Estado de São Paulo, 2011); archivo digitalizado por OCR el 16-07-2026","Tatiana Cuevas; Rodrigo Quijano; Museo de Arte de Lima (MALI); Pinacoteca de São Paulo; Emilio Hernández Saavedra; E.P.S. Huayco; Jesús Ruiz Durand; Sandra Gamarra; Alfredo Márquez / Taller NN; Fernando Bryce; José Carlos Martinat; Susana Torres","Ensayo curatorial extenso y bilingüe (castellano/portugués) de Tatiana Cuevas y Rodrigo Quijano para la muestra Arte al paso, que exhibió la coleccion contemporanea del MALI en la Estacion Pinacoteca de Sao Paulo. El texto toma como punto de partida la imagen El Museo de Arte borrado (1970) de Emilio Hernandez Saavedra para diagnosticar los vacios institucionales y la distancia entre el discurso cultural cosmopolita y la practica real en el Peru de la segunda mitad del siglo XX. Su argumento articula el arte contemporaneo peruano con las transformaciones sociales derivadas de la masiva migracion rural a Lima, la explosion de la economia informal y la emergencia de una nueva cultura popular urbana. Rastrea las primeras vinculaciones locales con vanguardias internacionales (op, pop, conceptualismo, no-objetualismo), el pop achorado de Jesus Ruiz Durand y sus afiches de la Reforma Agraria velasquista, y las experiencias colectivas Contacta 79 y Arte al paso de E.P.S. Huayco (1980), que propusieron un arte callejero y antiinstitucional. Analiza la critica a la institucionalidad faltante (el museo ficticio LiMAC de Sandra Gamarra), el uso ironico del pasado prehispanico (Susana Torres, Rodriguez Larrain, Bryce, Cordova, Martinat), el tema del paisaje y el territorio, y la irrupcion tardia de la fotografia y la serigrafia como medios. Dedica una seccion central a la memoria de la violencia del conflicto armado interno (1980-2000) —Sendero Luminoso, MRTA, la Comision de la Verdad, 69.280 muertos— y su tratamiento por el Taller NN, Alfredo Marquez (Katatay), Carlos Dominguez, Ricardo Wiesse, Eduardo Villanes, Fernando Bryce y Milagros de la Torre."
"Cap 2 - Historia/Arte al Paso 2011","Cronología Político Artistica - Arte al Paso 2011.md","1962 – 2010","Cronología y bibliografía de catálogo (exposición Arte al paso, 2011); archivo digitalizado por OCR el 16-07-2026","Museo de Arte de Lima (MALI); Grupo Arte Nuevo; Grupo Señal; E.P.S. Huayco; Taller NN; Colectivo Sociedad Civil; Gustavo Buntinx; Joaquín López Antay; Comisión de la Verdad y Reconciliación; Sendero Luminoso; Alberto Fujimori; Juan Velasco Alvarado","Cronologia politico-artistica bilingue (castellano/portugues) incluida en el catalogo Arte al paso, que entrelaza en paralelo tres series de acontecimientos —eventos politicos, eventos artisticos y adquisiciones de la coleccion de arte contemporaneo del MALI— entre 1962 y 2010. El documento funciona como aparato historiografico que contextualiza la escena artistica peruana dentro de sus convulsiones politicas: rebeliones campesinas y golpes militares de los anos sesenta, el Gobierno Revolucionario de las Fuerzas Armadas de Velasco Alvarado (1968) y la Reforma Agraria, el estallido del conflicto armado interno con Sendero Luminoso y el MRTA (1980), las masacres de Barrios Altos y La Cantuta, el autogolpe y la dictadura de Alberto Fujimori (1990-2000), la Marcha de los Cuatro Suyos y el Informe de la Comision de la Verdad y Reconciliacion (2003). En el plano artistico registra la formacion de los grupos Senal y Arte Nuevo, las Bienales de Lima e Iberoamericanas, los festivales Contacta e Inkarri, el Taller E.P.S. Huayco y el Taller NN, la premiacion de Joaquin Lopez Antay, y acciones de arte critico como Cantuta de Ricardo Wiesse, Gloria evaporada de Eduardo Villanes y Lava la bandera del Colectivo Sociedad Civil. Una tercera linea traza la institucionalizacion del MALI: el ciclo curatorial Miradas de fin de siglo, la creacion del Comite de Adquisiciones (2007) y la reapertura del museo (2010). Se acompana de una extensa bibliografia especializada (Buntinx, Castrillon, Lauer, Majluf, Lopez, Tarazona, Quijano, Villacorta), fuente clave para la historiografia del arte peruano contemporaneo."
"Cap 2 - Historia/Arte al Paso 2011","Texto de la exposición Arte al Paso 2011.md","Fines de los años 1960 – 2010 (unos 40 años; foco en las décadas de 1970-1980)","Texto de sala / presentación de catálogo (exposición Arte al paso, 2011); archivo digitalizado por OCR el 16-07-2026","Tatiana Cuevas; Rodrigo Quijano; Museo de Arte de Lima (MALI); Emilio Hernández Saavedra; E.P.S. Huayco; Grupo Paréntesis; Sandra Gamarra; Susana Torres; Emilio Rodríguez Larraín; Juan Javier Salazar; William Cordova; José Carlos Martinat","Texto de sala o presentacion general de la exposicion Arte al paso (coleccion contemporanea del MALI en la Pinacoteca de Sao Paulo), firmado por los curadores Tatiana Cuevas y Rodrigo Quijano, en edicion bilingue castellano/portugues. Es una version sintetica del argumento curatorial: parte nuevamente de El Museo de Arte borrado (1970) de Emilio Hernandez Saavedra como metafora de la ausencia institucional y punto de arranque para examinar la escena artistica peruana desde fines de los anos sesenta. Explica el titulo de la muestra a partir de la accion Arte al paso de E.P.S. Huayco (1980) —que, aludiendo a los puestos informales de comida al paso surgidos con la migracion y la economia informal, propuso un arte para consumirse en la calle, opuesto al museo y la galeria ausentes, un arte para pensar y no para sentir que dejaba atras el modernismo conservador de mediados de siglo. Sintetiza cuarenta anos de produccion cultural marcados por oposiciones ocultas y explicitas, los primeros acercamientos al conceptualismo y a las vanguardias internacionales, y la creciente proyeccion internacional de artistas peruanos. Una segunda seccion, Critica ante una institucionalidad faltante y al poder redentor del pasado, reune a Hernandez Saavedra, los grupos Parentesis y E.P.S. Huayco y el museo ficticio de Sandra Gamarra como estrategias de critica institucional apropiadas del conceptualismo y del imaginario popular urbano, con recurrente uso del humor. Aborda ademas la critica a la explotacion comercial y politica de lo prehispanico (Museo Neo-Inka de Susana Torres) y el vinculo entre la retorica del glorioso pasado incaico y los fracasos politicos y economicos del presente en obras de Rodriguez Larrain, Salazar, Cordova y Martinat."
"Cap 2 - Historia/Hueso Húmero 18","Buntinx - Arte joven peruano, ¿el sueño del mercado propio? Una conversación con Claudia Polar (1983) [Hueso Húmero 18, pp. 94-107].md","1974-1983","Entrevista en revista (Hueso Húmero 18), 1983","Gustavo Buntinx; Claudia Polar; Galería Forum; Elida Román; Hernán Pazos; Esther Vainstein; Ramiro Llona; Bill Caro; Herbert Rodríguez; EAPUC; ENBA; Hueso Húmero","Entrevista conducida por Gustavo Buntinx a Claudia Polar, directora de la Galería Forum, concebida como contraparte de un reportaje previo a Elida Román para perfilar el mercado del arte joven peruano. Polar reconstruye la fundación de Forum en diciembre de 1974 como un espacio destinado a priorizar a los artistas jóvenes y a gestar deliberadamente un mercado y coleccionistas nuevos, mediante becas, premios, subvenciones informales (incluso marcos y pasajes) y una política de ""riesgo total"" sostenida por la venta de stock. El diálogo traza una periodización económica de la plástica: expansión del mercado hacia 1974-1976, auge en 1978 atribuido a la restricción de importaciones bajo Morales Bermúdez, y recesión desde 1980 con la apertura de Belaúnde, siendo 1983 el año más difícil. Se discute la naturaleza del público comprador (gente joven, profesionales, empresarios, bancos como el de Crédito y el Continental) y la débil proporción de compradores habituales, apenas un 5% con relación económica. Buntinx presiona sobre las mediaciones de clase: el vínculo de Forum con la Universidad Católica frente a la ENBA, la identidad ideológica compartida, y el papel de las relaciones públicas como ""gatillo"" de casi toda venta en un mercado de ""sala de estar"". Polar aborda la diferencia entre lo culto y lo popular, el fracaso de asociar galerías, las cotizaciones (Llona, Caro, Pazos, Vainstein) y la explotación del artista acostumbrado a vender barato. El aporte documental es excepcional: registra desde dentro la lógica comercial, simbólica y provinciana del circuito limeño de principios de los ochenta."
"Cap 2 - Historia/Hueso Húmero 18","Buntinx - ¿Entre lo popular y lo moderno? Alternativas pretendidas o reales en la joven plástica peruana (1983) [Hueso Húmero 18, pp. 61-85].md","1960-1984 (con énfasis en los años 70)","Ensayo en revista (Hueso Húmero 18), 1983","Gustavo Buntinx; Mirko Lauer; Juan Acha; Francisco Mariotti; Huayco E.P.S.; Herbert Rodríguez; Juan Javier Salazar; Jesús Ruiz Durand; Fernando de Szyszlo; IAC; Galería Forum; SINAMOS; Néstor García Canclini","Ensayo teórico-histórico que propone hipótesis de trabajo sobre lo que fue o pretendió ser alternativo en el arte erudito peruano desde la transición al primer belaundismo hasta los años ochenta, articulando dos tópicos móviles: lo popular y lo moderno. Retomando y ampliando a Mirko Lauer, Buntinx sostiene que las opciones estéticas no reflejan mecánicamente la época sino que reproducen una inserción particular en el mercado, entendido como trama compleja de producción, intermediación y consumo (soporte social). Recorre así una secuencia de ""soportes"": el corporativo (IAC financiado por IPC, IBM, Tecnoquímica) que sostuvo la Teoría de las Raíces Nacionales de Szyszlo; el soporte ""de punta"" del frenesí pop cosmopolita (Acha, Arte Nuevo, Fundación para las Artes, 1966-1969); el soporte estatal velasquista con sus cuatro alternativas (comunicación masiva de Ruiz Durand con su ""pop achorado"", festivales de arte-total como Contacta e Inkarri, revaloración de lo artesanal, López Antay); y la frustrada búsqueda de un soporte alternativo hacia 1977-1980. El caso central es Huayco E.P.S., cuyo proyecto Sarita Colonia codifica una modernidad sincrética limeña sostenida por una pequeña burguesía ilustrada radicalizada, y cuya dispersión coincide con el agotamiento de la izquierda y el repliegue hacia el mercado galerístico (Forum). El marco conceptual bebe de García Canclini. La tesis es incisiva: el tránsito de la imagen telúrica a la industrial, agraria y migrante revela apropiaciones sucesivas de una idea variable de lo popular, siempre con una radicalidad deficiente y una relación desigual con la cultura interpretada."
