"Carpeta","Archivo","Año referenciado","Periodo (creación/realización/archivo)","Personas e instituciones","Resumen académico"
"Teoría","Sansi - Introduction. Anthropology and Curation through the Looking Glass (2019) [The Anthropologist as Curator, que también tienes entero].md","n/d (arte contemporáneo y curaduría, ca. 1990-2018)","Capítulo de libro (introducción), 2019","Roger Sansi; Okwui Enwezor; Hal Foster; Hans-Ulrich Obrist; Tarek Elhaik; George Marcus; Nikolai Ssorin-Chaikov; Irit Rogoff; Carolyn Christov-Bakargiev; Bruno Latour; Bloomsbury Academic","Capítulo introductorio de Roger Sansi al volumen colectivo «The Anthropologist as Curator» (Bloomsbury, 2019/2020), titulado «Anthropology and curation through the looking glass». Plantea que, mientras la relación entre arte y antropología —abierta por el ensayo de Hal Foster (1995)— ha sido ampliamente discutida, la del «antropólogo como curador» apenas se ha explorado, pese a la creciente preeminencia del curador en el mundo del arte y a que muchos antropólogos han organizado exposiciones. Sansi invierte primero la pregunta («el curador como etnógrafo») a partir de la analogía de Okwui Enwezor entre el trabajo de campo curatorial y la errancia etnográfica en un mundo de desplazamientos y proximidades conflictivas. Traza luego los efectos del «giro etnográfico»: la globalización del arte contemporáneo, la «descolonización» como consigna, la curaduría participativa (Obrist, «Do it»), los enfoques duracionales y el «laboratorio curatorial» (Basu y Macdonald, Latour). Introduce conceptos clave —montaje (Enwezor), assemblage-work y para-site (Rabinow, Marcus), conceptualismo etnográfico (Ssorin-Chaikov), el «campo expandido» de lo curatorial (Rogoff), el curador como «trabajador emblemático de la era cognitiva» (Christov-Bakargiev, Boltanski y Chiapello)— y presenta los capítulos del libro. Su posición evita proclamar un «giro curatorial» o defender la pureza disciplinar por «desapego»; propone, en cambio, describir etnográficamente la experiencia, las infraestructuras y las anécdotas del trabajo curatorial. El aporte es replantear qué ha llegado a ser la labor de la antropología en una sociedad «relacional», y advertir sobre un tercer agente: las infraestructuras digitales que se autocuran mediante algoritmos."
"Teoría","Schneider y Wright (eds.) - Anthropology and Art Practice (2013) [Bloomsbury Academic].md","n/d (arte contemporáneo y antropología, ca. 1990-2013)","Libro editado (volumen colectivo), 2013","Arnd Schneider y Christopher Wright (eds.); Pia Arke; Franz Ackermann; Fiamma Montezemolo; Anthony Luvera; Rupert Cox y Angus Carlyle; Craig Campbell; Jennifer Deger; Caterina Pasqualino; Okwui Enwezor; Hal Foster; Alfred Gell; Marc Augé; Bloomsbury Academic / Goldsmiths / University of Oslo","Volumen colectivo editado por Arnd Schneider y Christopher Wright (Bloomsbury Academic, 2013), tercero de una trilogía tras «Contemporary Art and Anthropology» (2006) y «Between Art and Anthropology» (2010). Su tesis: el foco debe desplazarse hacia «las maneras de trabajar» (ways of working) de artistas y antropólogos, entendiendo la creatividad y el significado como emergentes —no prefigurados— y situando la teoría dentro del hacer y no fuera de él. El objeto son prácticas y colaboraciones que difuminan las fronteras entre arte contemporáneo y etnografía: procesos abiertos, fragmentarios y de larga duración donde el trabajo con personas y materiales importa tanto o más que el producto final. La introducción, «Ways of Working», articula el argumento mediante casos como Pia Arke (fotografía, colonialidad y la «condición mestiza» en Groenlandia), Franz Ackermann (mapas mentales y no-lugares de la supermodernidad, Augé), Fiamma Montezemolo (frontera México-EE.UU., biocartografía) y Anthony Luvera (trabajo prolongado con personas sin hogar). El marco conceptual dialoga con Foster, Enwezor («Intense Proximity»), Gell (materialidad, relacionalidad, personhood) y la genealogía surrealista de «Documents». El libro adopta un formato deliberadamente heterogéneo —ensayos breves, conversaciones y relatos de artistas en primera persona (Campbell, Orrantia, Mjaaland, Lammer, Ramey, Deger, Ortega Ayala, Cox y Carlyle, Pasqualino)— que performa la propia colaboración interdisciplinaria que estudia. Su aporte es reclamar un compromiso entre las prácticas artísticas y la teoría antropológica actual (materialidad, sensorialidad, colaboración) capaz de renovar ambos campos, superando la mera yuxtaposición disciplinaria y proponiendo la co-autoría y la incertidumbre epistemológica como métodos productivos."
"Teoría","Schneider y Wright (eds.) - Between Art and Anthropology. Contemporary Ethnographic Practice (2010).md","Prácticas artísticas y etnográficas contemporáneas, ca. 1960-2010","Libro (volumen colectivo editado), 2010","Arnd Schneider; Christopher Wright; Lucy R. Lippard; George E. Marcus; Steven Feld; Virginia Ryan; Anna Grimshaw; Amanda Ravetz; Tim Ingold; Alfred Gell; Nicolas Bourriaud; Berg Publishers / conferencia Fieldworks (Tate Modern, 2003)","Volumen colectivo, derivado de la conferencia «Fieldworks: Dialogues between Art and Anthropology» (Tate Modern, 2003), que cartografía las «inter-zonas» productivas entre el arte contemporáneo y la antropología. En su extensa introducción, Schneider y Wright sostienen que ambos campos comparten el impulso de documentar la cultura, pero que la antropología ha cultivado una persistente «iconofobia» y un conservadurismo textualista que relegan la experimentación formal y sensorial al margen de lo que cuenta como investigación legítima. La tesis central es doble: reclamar una práctica antropológica «con» artistas (no meramente «sobre» artistas) y una práctica artística con antropólogos, tratando la diferencia disciplinar (epistemológica, ética, cognitiva) no como obstáculo sino como «irritante productivo». El marco conceptual articula el giro etnográfico en el arte y el giro hacia el arte en la antropología, apoyándose en la estética relacional de Bourriaud, la teoría de la agencia de Gell, la antropología de los sentidos, la fenomenología de la percepción y la ecología perceptual de Ingold, así como en la noción de apropiación de Schneider. Se examinan la experimentación en el trabajo de campo, el cine estructuralista y multipantalla, la etnografía panóptica de Griaule, el montaje, la materialidad y los «materiales inteligentes», el olfato como medio de investigación y las políticas de exhibición y del «circuito de bienales». Los capítulos de Lippard, Marcus, Feld/Ryan, Grimshaw/Owen/Ravetz, Salmond/Raymond, Perkins, Wynne, entre otros, ilustran colaboraciones concretas. El aporte del libro es programático: legitimar formas experimentales, sensoriales y colaborativas de producir y presentar conocimiento etnográfico, ampliando el repertorio de la antropología visual hacia una antropología audiovisual y sensorial."
"Teoría","Sedgwick - Paranoid Reading and Reparative Reading, or, You're So Paranoid, You Probably Think This Essay Is About You [Touching Feeling, cap. 4].md","n/d","Capítulo de libro, 2003 (Touching Feeling, Duke University Press)","Eve Kosofsky Sedgwick; Cindy Patton; Paul Ricoeur; Sigmund Freud; Melanie Klein; Silvan Tomkins; Judith Butler; D. A. Miller; Guy Hocquenghem; Leo Bersani; Michel Foucault; Richard Hofstadter","Ensayo seminal que interroga la hegemonía de la «hermenéutica de la sospecha» (Ricoeur, a partir de Marx, Nietzsche y Freud) en la teoría crítica, la teoría queer y feminista contemporáneas. Sedgwick argumenta que la sospecha y la paranoia, de descripción taxonómica, han devenido un imperativo metodológico casi obligatorio, confundido con la crítica misma. Su tesis no es refutar la verdad de las lecturas paranoides, sino desnaturalizar su condición de único modo legítimo de conocer, desplazando la pregunta de si un saber es verdadero hacia qué hace el saber: cómo es performativo. Caracteriza la lectura paranoide mediante cinco rasgos: es anticipatoria (no debe haber malas sorpresas), reflexiva y mimética, una «teoría fuerte» (Tomkins) de reducción totalizante, una teoría de los afectos negativos, y deposita una fe desmedida en la exposición y el desvelamiento. Frente a ella, recuperando el concepto de «posiciones» de Melanie Klein (esquizo-paranoide frente a depresiva) y la teoría del afecto de Tomkins, propone la lectura reparativa: aditiva, acretiva, abierta a la sorpresa, la esperanza y el placer, orientada a ensamblar objetos parciales en totalidades que nutran al self. Analiza críticamente Gender Trouble de Butler y The Novel and the Police de D. A. Miller como ejemplos de teoría fuerte paranoide, y muestra la datación histórica de la fe en la exposición en un contexto de violencia hipervisible y cinismo generalizado (Sloterdijk). El aporte: pluralizar las prácticas de conocimiento, revalorizar el camp y las intertextualidades queer como prácticas reparativas, y ligar temporalidad, afecto y contingencia."
"Teoría","Star - The Ethnography of Infrastructure (1999) [American Behavioral Scientist 43(3), pp. 377-391].md","n/d","Artículo académico, 1999 (American Behavioral Scientist 43(3))","Susan Leigh Star; Geoffrey C. Bowker; Anselm Strauss; Gregory Bateson; Howard Becker; Bruno Latour; Langdon Winner; Karen Ruhleder; American Behavioral Scientist / Sage","Artículo metodológico que propone estudiar la infraestructura como objeto etnográfico, formulado como un «llamado a estudiar cosas aburridas»: enchufes, estándares, formularios, clasificaciones y protocolos que subyacen invisiblemente al trabajo. Star sostiene que la infraestructura no es una cosa sino una propiedad fundamentalmente relacional y ecológica: es infraestructura solo en relación con prácticas organizadas («cuándo», no «qué», es una infraestructura); lo que para uno es sustrato transparente, para otro es tópico o barrera (el ejemplo de la escalera y la persona en silla de ruedas). Define nueve dimensiones: encaje (embeddedness), transparencia, alcance espacio-temporal, aprendizaje como parte de la membresía, vínculo con convenciones de práctica, encarnación de estándares, construcción sobre una base instalada, visibilidad ante el fallo y reparación modular. El marco proviene del interaccionismo simbólico (Strauss), los estudios sociales de la ciencia y la «inversión infraestructural» de Bowker, que lleva al primer plano lo que suele quedar de trasfondo. Metodológicamente combina análisis histórico y literario, entrevistas, observación, análisis de sistemas y estudios de usabilidad, y ofrece «trucos del oficio»: identificar narrativas maestras y sus «otros» silenciados, hacer visible el trabajo invisible y de articulación, atender a las paradojas (transparente/opaco) y precisar el estatus epistemológico de los indicadores (artefacto material, huella o representación verídica). Aborda además el problema de escala en la etnografía de sistemas distribuidos y la política inscrita en el diseño (Winner, los puentes de Moses, categorías raciales del censo). Su aporte: fundar una ética y una justicia distributiva de la infraestructura informacional."
"Teoría","Star y Ruhleder - Steps Toward an Ecology of Infrastructure. Design and Access for Large Information Spaces (1996) [Information Systems Research 7(1), desde p. 111].md","1991-1994 (estudio del Worm Community System)","Artículo académico, 1996 (Information Systems Research 7(1))","Susan Leigh Star; Karen Ruhleder; Gregory Bateson; Bruce Schatz; Yrjö Engeström; Geoffrey Bowker; Bruno Latour; Information Systems Research / INFORMS","Estudio empírico y teórico basado en tres años de etnografía (1991-1994) sobre el Worm Community System (WCS), software colaborativo para una comunidad dispersa de genetistas de C. elegans. Pese a alta satisfacción de usuarios, extensa evaluación de necesidades y prototipado participativo, la mayoría no llegó a usar el sistema, que fracasó en su meta de convertirse en la infraestructura comunicativa central; muchos migraron a Gopher y Mosaic durante el auge de internet. Las autoras usan este «fracaso» para elaborar un marco analítico sobre la relación entre infraestructura de gran escala y transformación organizacional. Definen la infraestructura como concepto relacional («cuándo es una infraestructura», por analogía con el «¿cuándo es una herramienta?» de Engeström) y enumeran sus ocho dimensiones (encaje, transparencia, alcance, aprendizaje por membresía, vínculo con convenciones, encarnación de estándares, base instalada, visibilidad ante el fallo). Sostienen que no existen universales en el diseño de tecnología a gran escala: el estándar de uno es el caos de otro, y la tensión entre lo local-flexible y lo global-estandarizado es constitutiva. Aplicando los niveles de aprendizaje y comunicación de Bateson (de Steps to an Ecology of Mind), distinguen tres órdenes de problemas en el «signing on / hooking up»: de primer orden (recursos, información, acceso), de segundo orden (efectos contextuales imprevistos, choques de culturas técnicas, paradojas de infraestructura, restricciones-como-recursos) y de tercer orden (disputas políticas permanentes). Su aporte: teorizar las discontinuidades entre contextos y advertir que diseñar sistemas ciegos a estos niveles produce organizaciones escindidas y desigualdades profundizadas."
"Teoría","Stjernfelt - Diagrammatology. An Investigation on the Borderlines of Phenomenology, Ontology, and Semiotics (2007) [Synthese Library, ISBN 9781402056512, pp. 49-107, cap. 3 «How to Learn More. An Apology for a Strong Concept of Iconicity»].md","n/d","Capítulo de libro, 2007 (Synthese Library, Springer)","Frederik Stjernfelt; Charles S. Peirce; Edmund Husserl; Nelson Goodman; W. V. O. Quine; Friedrich Nietzsche; Alexius Meinong; Carl Stumpf; Springer / Synthese Library","Capítulo tercero de la diagramatología de Stjernfelt, que defiende un concepto «fuerte» u operacional de iconicidad como piedra angular de una semiótica realista de raíz peirceana (leída junto a Husserl). Frente a la mala prensa de la semejanza en el siglo XX, atacada tanto desde el flanco «nietzscheano» de las filosofías de la diferencia (que subordinan toda identidad a la diferencia) como desde el nominalismo analítico de Quine y Goodman (que reducen o eliminan la semejanza), Stjernfelt sostiene que el icono no se define por la mera semejanza objetiva —insuficiente, pues cualquier cosa se parece a otra en algún respecto— sino por la semejanza puesta en función significante mediante el uso o la intencionalidad. Su tesis decisiva es el criterio operacional peirceano del «aprender más» (to learn more): el icono es el único signo cuya contemplación y manipulación permite descubrir sobre su objeto verdades no contenidas en las instrucciones de su construcción. Este criterio, no circular, hace de la iconicidad el único signo que aporta evidencia y significado: todo índice y todo símbolo deben terminar en un icono para no estar vacíos (paralelo a Kant: intuiciones sin conceptos ciegas, conceptos sin intuiciones vacíos). De ahí que la iconicidad abarque incluso el álgebra y los cálculos formales, «iconos por excelencia» en la medida en que son manipulables y fértiles, distinguiendo así formalizaciones productivas de estériles. El icono contiene una generalidad potencial (continuo) que fundamenta el pensamiento riguroso, cuyo caso privilegiado es el diagrama. El aporte: cimentar una epistemología evolutiva y una gramática icónica que anticipan la teoría del diagrama del capítulo siguiente."
"Teoría","Trninić - Political Nature of Contemporary Culture and Art. Negation of Dominant and-or Affirmation of Marginal Culture [en serbio, con resumen en inglés].md","n/d","Artículo académico (reseña científica), 2022","Duško Trninić; Terry Eagleton; Raymond Williams; Stuart Hall; Theodor Adorno; Max Horkheimer; Walter Benjamin; Homi K. Bhabha; Fredric Jameson; Slavoj Žižek; Marina Abramović; Universidad de Banja Luka (Sociološki godišnjak)","Artículo teórico (reseña científica, en serbio con resumen en inglés) que argumenta la necesidad de redefinir la cultura y examina la politización de la cultura y del arte contemporáneos. Frente a la definición tradicional que insistía en la permanencia, inmutabilidad y jerarquía de la cultura —fijada por élites que distinguían alta y baja cultura—, Trninić rastrea, desde los «estudios culturales» del CCCS de Birmingham (Hoggart, Williams, Hall), el giro que concibe la cultura como fluida, ordinaria, cotidiana y política. Recorre las críticas a la cultura de masas (los leavisistas y Eliot desde la derecha; Adorno y Horkheimer y la «industria cultural» desde la izquierda) y la conciliación benjaminiana entre cultura elitista y de masas vía la reproductibilidad técnica. Apoyándose en Terry Eagleton y su noción de «guerras culturales», y en la tipología de Williams (cultura como ideal, documento y práctica social; niveles de cultura vivida, registrada y tradición selectiva), sostiene que introducir lo político e ideológico en el campo cultural convirtió a la cultura y a las prácticas artísticas contemporáneas en terrenos de luchas identitarias por el reconocimiento de grupos minoritarios y marginados. El marco moviliza el postestructuralismo (Derrida, différance, deconstrucción), el «mapeo cognitivo» de Jameson, el tercer espacio híbrido de Bhabha y la crítica de Žižek al multiculturalismo como «nuevo racismo». Concluye que estas luchas siguen dos vías —autoconciencia y demanda de reconocimiento de las minorías frente a la resistencia de la cultura dominante a des-privilegiarse— y propone dos soluciones: mostrar y aceptar modos de vida, e inclusión social y política efectiva. Cita a Abramović y Laibach como emblemas del arte politizado."
"Teoría","canepa_kg_2006_p132-167.pdf","1970-2006 (con referencias históricas desde el siglo XIX)","Capítulo de libro, 2006","Giuliana Borea Labarthe; Gisela Cánepa Koch (ed.); Sandra Gamarra (LiMAC); Instituto de Arte Contemporáneo (IAC); Fernando de Szyszlo; Gerardo Chávez; Mario Vargas Llosa; Ramiro Llona; Instituto Nacional de Cultura; ICOM; Museo de la Nación; Museo Nacional de la Cultura Peruana; Alfonso Castrillón","Capítulo de Giuliana Borea Labarthe ('Museos y esfera pública: espacio, discursos y prácticas. Reflexiones en torno a la ciudad de Lima') incluido en el volumen editado por Gisela Cánepa Koch, 'Mirando la esfera pública desde la cultura en el Perú' (2006). Partiendo de las nociones de esfera pública (Habermas), cultura pública (Appadurai) y de la nueva museología surgida de las crisis de los años 70-80 (Mesa de Santiago 1972, redefinición del ICOM 1974, ecomuseos), Borea concibe el museo como contenedor y contenido, plataforma y discurso, esfera de poder y arena de disputa por la representación. Analiza tres casos limeños. Primero, el posicionamiento urbano de los museos: mediante una encuesta a transeúntes y taxistas muestra que solo el Museo de la Nación y el Museo de Arte de Lima son hitos reconocidos, mientras la mayoría oscila entre lugar simbólico y lugar anónimo por la falta de señalización y de alianzas municipales. Segundo, la polémica de 2006 por el proyecto del Museo de Arte Contemporáneo (MAC) del IAC, detonada por el intento de nombrarlo 'Fernando de Szyszlo': reconstruye siete momentos del debate mediático (comunicados de artistas, la columna 'Escaramuzas en Liliput' de Vargas Llosa), la falta de plan museológico y de diálogo con artistas donantes y con Barranco, y destaca la contrapropuesta crítica LiMAC de Sandra Gamarra frente al silencio del INC. Tercero, compara las puestas en escena sobre peruanidad y diversidad de cinco museos (Cultura Peruana, de la Nación, Etnográfico, Inmigración Japonesa, MNAAHP), evidenciando discursos lejanos, fragmentados y ahistóricos en los grandes museos nacionales frente a autorrepresentaciones más políticas en los pequeños. Cierra con Castrillón: Lima como escenario de emplazamiento, no de reflexión."
"Teoría","canepa_kg_2006_p14-34.pdf","n/d (marco teórico); con referencias al Perú y América Latina de la década de 2000 (Fujimori 2000, Toledo, Alan García)","Capítulo de libro académico, 2006","Gisela Cánepa Koch; Jürgen Habermas; Nancy Fraser; Arjun Appadurai; Carol Breckenridge; George Yúdice; Michel Foucault; Pierre Bourdieu; Terence Turner; Jon McKenzie; Harold Mah; Renato Rosaldo","La antropóloga Gisela Cánepa Koch reflexiona sobre la relación entre cultura y política proponiendo desplazar el análisis del campo político institucional hacia la comprensión del sujeto público. Su tesis central sostiene que, en un contexto de despolitización, retraimiento del Estado y crisis de representatividad partidaria, la cultura ha dejado de ser un mero medio de expresión de la diferencia para convertirse en un recurso de acción (Yúdice) y en un mecanismo fundamental de gobierno. El objeto de estudio es la esfera pública, que la autora somete a una crítica del modelo habermasiano: siguiendo a Nancy Fraser, Geoff Eley y Harold Mah, muestra que la esfera pública burguesa fue excluyente no solo por el acceso desigual, sino por codificar en sus estilos retóricos —la argumentación racional, viril y 'distinguida' en el sentido de Bourdieu— la hegemonía de una clase que hace pasar su interés particular por universal. Frente a ese modelo representacional, Cánepa adopta la noción de cultura pública de Appadurai y Breckenridge, que borra la frontera entre lo privado y lo público y admite lenguajes corporales, visuales y escénicos. Su marco conceptual articula la performatividad (McKenzie, Schechner: el imperativo del 'mostrar hacer'), el sujeto que ejerce poder (Foucault) y la ciudadanía cultural (Rosaldo). Analiza casos peruanos y latinoamericanos: la espectacularización presidencial (Fujimori, Toledo, Alan García), los asháninka, los zapatistas y la 'cultura del parque' limeña como espacio donde la opinión deviene acción. Aporta una reconceptualización del sujeto público como agente situado y performativo, cuya politización cotidiana ampliaría la democratización más allá de la mera representación."
"Teoría","poscrisis.md","2001-2009 (arte argentino de la poscrisis)","Libro (OCR de la edición impresa), 2009","Andrea Giunta; León Ferrari; Roberto Jacoby; Graciela Sacco; Marcelo Pombo; Jorge Macchi; Liliana Maresca; Santiago Sierra; Taller Popular de Serigrafía; Nicolás Bourriaud; MALBA; Museo Nacional de Bellas Artes / Centro Cultural Recoleta; Siglo Veintiuno Editores","Reunión de ensayos de la historiadora del arte Andrea Giunta que analiza el arte argentino producido tras el colapso económico, político y social de diciembre de 2001. La tesis central sostiene que la crisis, lejos de paralizar, resultó fértil: activó una intensa colectivización de la práctica artística y una creatividad social que buscó salidas imaginarias frente a la corrupción y la incertidumbre. El objeto de estudio es la escena cultural porteña (y rosarina) entre 2001 y 2009, leída en cuatro escenarios: la ciudad de Buenos Aires como escenario del arte, el nuevo mapa museográfico (inauguración del MALBA, del MACRO, la federalización del patrimonio del MNBA), el 'caso Ferrari' como experiencia de ciudadanía y libertad de expresión, y las preguntas sobre la forma y la sensibilidad del presente. El marco conceptual combina biopolítica, gentrificación y posfordismo, la estética relacional y la posproducción de Bourriaud, y el debate reactivado sobre arte y política, vanguardia y autonomía. Giunta articula las prácticas de protesta popular (cortes de ruta, piquetes, cacerolazos, escraches, asambleas) con la organización colectiva de los artistas, sin homologarlas, y documenta la internacionalización de la crisis en el arte (La Traslación de una cacerolada, de Santiago Sierra). El libro incluye escritos de coyuntura sobre exposiciones y un glosario de términos emergentes (corralito, gentrificación, posproducción). Aparecen León Ferrari, Roberto Jacoby, Graciela Sacco, Marcelo Pombo, Jorge Macchi, Liliana Maresca y el Taller Popular de Serigrafía. Su aporte es una lectura de época, testimonial y confiada, que piensa el arte como agente activo en la reconstitución de la trama social argentina de la poscrisis."
"Teoría","Índice de «Anthropology and Art Practice» de Schneider y Wright. Solo la tabla de contenidos, 257 palabras, no es el libro.md","n/d","Índice / tabla de contenidos de libro, 2013","Arnd Schneider; Christopher Wright; Craig Campbell; Anthony Luvera; Thera Mjaaland; Christina Lammer; Kathryn Ramey; Brad Butler; Karen Mirza; Raul Ortega Ayala; Rupert Cox y Angus Carlyle; Bloomsbury Academic","Este documento no es el libro sino, exclusivamente, la tabla de contenidos (índice, unas 257 palabras) de «Anthropology and Art Practice», volumen editado por Arnd Schneider y Christopher Wright y publicado por Bloomsbury Academic en 2013. Por su naturaleza paratextual, no contiene argumentación desarrollada, sino la nómina de capítulos, autores y páginas, además de las secciones preliminares (lista de ilustraciones, agradecimientos, colaboradores) y el índice analítico final. El sumario permite reconstruir la arquitectura conceptual de la obra: se abre con el ensayo programático «Ways of Working», de los editores, que enmarca el cruce entre práctica artística y práctica antropológica como campo metodológico y epistemológico. Los capítulos siguientes, en su mayoría escritos por artistas-investigadores o formulados como conversaciones (con figuras como Anthony Luvera, Brad Butler y Karen Mirza, o Raul Ortega Ayala), privilegian el relato en primera persona sobre el proceso creativo antes que la teorización clásica. Los títulos anuncian los ejes recurrentes del volumen: la ambigüedad y la incertidumbre epistemológica (Thera Mjaaland), la liminalidad y la experiencia del cuerpo (Ruth Jones, Christina Lammer), lo sensorial y lo audiovisual (Laurent Van Lancker, Caterina Pasqualino), el cine experimental y etnográfico (Kathryn Ramey, Craig Campbell) y la colaboración entre arte, antropología y ciencia (Rupert Cox y Angus Carlyle). En conjunto, el índice evidencia la apuesta editorial por un giro práctico y colaborativo en la antropología del arte, que desplaza el foco desde la representación etnográfica hacia formas experimentales de conocimiento compartido. Como fuente, su utilidad es referencial: sirve para localizar autores, temas y aportes del libro, pero no sustituye la lectura de sus capítulos."
